Fecha,ID,NPS Group,NPS,Comment,UsuarioDecisión,Canal,Palanca,Subpalanca
2026-02-15 10:23:42,124083253,PASIVO,7,NO OFRESER SERVICIOS DE PRESTAMOS COMO EMPRESA,Sí,BBVA,Productos,Accesibilidad a créditos
2026-01-23 08:58:08,123156395,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 17:14:25,122810140,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 16:33:09,123122216,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 17:57:41,123434048,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 10:42:23,123088889,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-02 12:27:27,123559252,PROMOTOR,10,"Buen servicio, seguridad, atención, facilidad de uso a cualquier hora.",Sí,Web,Uso,Seguridad en la plataforma
2026-01-31 13:06:02,123492113,PROMOTOR,10,no,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 12:14:13,124239130,DETRACTOR,0,INSERVIBLE,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 12:49:48,123169347,PROMOTOR,9,Bueno pero puede mejorar,Sí,Otros,FAN,FAN
2026-02-20 11:16:33,124273141,DETRACTOR,0,POR MALOS,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 12:41:41,123491545,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 12:16:28,123096490,PROMOTOR,10,PAGINA DE INTERNET AMIGABLE E INTUITIVA,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-23 09:45:52,123159432,PROMOTOR,9,MUY BUENA LA BANCA MOVIL MUY FACIL DE USAR MUY ACCESIBLE Y PARCTICA,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-15 14:24:36,122805478,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 13:49:14,122976719,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 11:44:45,124046715,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 12:14:31,123096261,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 14:19:32,123757541,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 08:55:20,123734190,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 10:12:53,123795422,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 16:16:19,123944582,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 14:40:49,123111040,DETRACTOR,3,REQUIERO REALIZAR PAGO Y DESCARGAR ESTADO DE CUENTA DE TCE,Sí,Web,Uso,Edo de Cuenta/ Comprobantes
2026-01-28 11:29:48,123379909,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 16:53:11,122691596,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-10 09:25:56,122606550,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 09:01:11,123964485,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 09:36:55,123684146,PROMOTOR,10,ME SIENTO MUY COMODO,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 14:17:23,123174026,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 22:38:51,122941499,PROMOTOR,9,Buen Servcio,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 16:01:02,123809475,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 16:45:38,123945360,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 14:50:47,124053104,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 11:47:36,122799180,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 19:01:40,123185266,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 11:14:04,122568243,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 17:27:43,123983899,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 11:06:07,123932591,PASIVO,8,BUEN SERVICIO,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-26 12:50:05,123281725,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 22:28:39,122539690,DETRACTOR,3,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 08:47:40,123963903,DETRACTOR,5,La actualización de la aplicación es demasiado confusa,Sí,Web,Uso,Diseño UX
2026-02-13 15:31:29,124054155,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 15:45:28,123179545,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 15:41:35,123651495,PROMOTOR,10,FACILIDAD EN EL MANEJO DE LA BANCA,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-08 07:16:08,122503015,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 11:26:56,124007664,DETRACTOR,5,La atención en sucursal es pésima.,Sí,BBVA,Banca,Atención personalizada
2026-01-27 18:59:57,123350132,PROMOTOR,10,muy practica,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-14 14:17:25,122766218,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 10:41:35,123418753,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 23:18:48,123715558,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 23:37:20,122856821,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 16:44:37,123471931,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-25 18:47:15,123240117,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 18:50:10,122591991,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 13:15:53,123698054,PROMOTOR,10,todo bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 19:09:52,122939077,PROMOTOR,9,"Solo tengo detalles con la termina PDV de otra manera, les daría el 10",Sí,BBVA,Productos,TPV
2026-02-03 11:04:10,123636643,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 08:24:18,122712825,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 11:56:39,123031608,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 17:37:48,124019901,PROMOTOR,10,muy eficiente,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-11 12:40:04,123975551,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 16:41:13,123181634,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 14:50:33,122931371,PASIVO,8,DEBERÍAN FACILITAR EL PAGO DE IMPUESTOS COMO EL SEGURO SOCIAL,Sí,BBVA,Banca,Atención personalizada
2026-01-24 08:23:04,123198348,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 08:17:28,124189645,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 17:49:35,124020134,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 17:03:16,123708017,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 12:34:43,124199409,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 08:04:31,124105166,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 15:32:05,122530338,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 19:01:43,123474803,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 12:45:30,123463791,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 09:30:32,122911454,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 10:05:31,123267269,PASIVO,7,"NO PERMITEN SACAR MOVIMIENTOS DE UN DIA EN ESPECIFICO ESO MOLESTA, SIEMPRE TENER QUE VER TODOS LOS MOVIMIENTOS DEL MES NO VA",No,Web,Uso,Edo de Cuenta/ Comprobantes
2026-02-03 16:49:42,123653863,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 23:13:09,123715487,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 12:27:04,123462970,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 13:42:57,122252535,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-05 12:27:45,122326754,PROMOTOR,10,si,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 12:46:18,124164596,DETRACTOR,1,"no se puede pagar impuestos federales, y el pago de servicio esta limitado",Sí,Web,Pagos/ Transferencias,Falta pago de impuestos/ servicios
2026-02-15 12:09:57,124085329,PROMOTOR,9,Las transferencias bancarias no se realizan en el lportal de una forma intuitiva,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-06 08:36:43,123790423,PROMOTOR,10,excelent aplicacion segura facil y rapida grs,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-12 18:02:16,124020335,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 14:57:13,123807505,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 11:24:39,123420829,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 13:49:17,122765273,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-18 16:26:28,122881408,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 12:22:31,122842190,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 22:27:26,123499248,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 11:56:49,124237659,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 12:29:55,123975146,PROMOTOR,10,"Muy buen banco, solo el tema de una poliza que nos dieron una cotizacion primero y despues fue otro precio 3 veces mas de lo que nos dijeron al inicio",Sí,BBVA,Productos,Seguros
2026-02-13 11:06:14,124045225,PASIVO,7,Muy mal tipo de cambio,Sí,BBVA,Productos,Tasa de interés
2026-02-04 16:25:39,123706581,PROMOTOR,10,OK,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 15:19:04,123295136,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 19:21:59,124175108,DETRACTOR,3,La pagina quedo horrible,Sí,Web,Uso,Interface/ Actualización
2026-02-06 10:10:25,123795300,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 12:31:25,124048469,DETRACTOR,5,lentos,No,Web,Uso,Velocidad de la plataforma
2026-01-29 17:03:02,123432895,PROMOTOR,9,porque no se quedan guardadas algunas cuentas que doy de alta no se porque pasa eso,Sí,Web,Funcionamiento Continuo,Mostrar movimientos actualizados
2026-01-24 09:00:37,123199341,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 12:11:28,123423090,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 19:40:24,123396070,PROMOTOR,10,Fácil y seguro de utlizar,Sí,Web,Uso,Seguridad en la plataforma
2026-01-19 16:15:53,122934745,PROMOTOR,10,Su aplicación es muy buena,Sí,Web,Uso,Diseño UX
2026-01-19 16:54:05,122935896,DETRACTOR,2,55,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 11:33:53,123460729,PROMOTOR,10,ES BUENA LA ATENCION,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-19 10:48:21,124231885,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 09:50:30,123455742,PROMOTOR,10,dwefregregregregercsd,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 11:09:54,124160786,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 16:48:39,124250565,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 12:05:13,123694080,PROMOTOR,10,"La banca en linea es horrible la página, con muchas fallas! Regresen a la que se tenia antes es mucho más práctica.",Sí,Web,Uso,Diseño UX
2026-01-19 16:18:22,122934833,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 16:25:30,123471424,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 11:37:00,124162051,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 12:47:00,124240809,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-18 18:32:34,122882530,PROMOTOR,10,0,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-01 21:15:47,123520440,DETRACTOR,5,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 09:23:34,123629932,DETRACTOR,3,EN COMPUTADORAS DE ESCRITORIO NO PUEDO ACCEDER POR QUE PIDEN LA UBICACION Y EN ALGUNOS ORDENADORES NO ES POSIBLE,No,Web,Funcionamiento Continuo,Fallas en el login
2026-02-13 09:18:43,124040565,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 17:15:28,122771452,PROMOTOR,10,muy practica y rapida,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-05 14:09:12,123756906,PROMOTOR,10,bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 12:51:27,122674893,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 14:59:36,123649854,PROMOTOR,10,excelente servicio,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-09 12:31:49,123880603,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 23:06:10,122594978,PROMOTOR,10,todo muy bien,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-05 16:02:54,122347802,DETRACTOR,0,X,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 14:34:28,124052611,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-11 00:32:46,122620102,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 16:21:34,124055294,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 10:06:14,122755514,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 07:09:16,124103495,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 12:41:39,124123019,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 09:48:24,123266141,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-07 10:53:24,122461328,PROMOTOR,9,Todo en orden,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 10:37:56,123634861,PASIVO,8,dkjdkfjdkfj,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 13:54:06,123646718,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 12:08:45,122723121,PROMOTOR,9,Excelente banco para las transacciones empresariales.,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-06 09:22:28,122386534,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-02 16:19:39,123588942,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 12:32:37,123880655,PROMOTOR,10,Muy buen servicio,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-26 13:37:16,123286306,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-07 17:28:25,122482265,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 09:53:30,122511406,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 14:17:20,122253467,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 16:37:38,123653461,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 17:26:49,123946374,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 15:40:17,123943493,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 10:07:53,122512425,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 11:07:10,123636852,PROMOTOR,9,FACIL DE ACCEDER,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-11 22:11:16,123987308,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-21 09:10:53,124291642,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 10:51:25,123689412,PASIVO,8,la informacion de movimientos y las nuevas actualizaciones del sistema reflejan retraso dando lugar a no identificar rapidamente problemas,Sí,Web,Pagos/ Transferencias,Mostrar movimientos actualizados
2026-02-17 23:05:19,124177278,PROMOTOR,10,Han sido una excelente opcion,Sí,BBVA,Otros Canales,Marca
2026-01-05 16:41:47,122351461,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 17:23:12,122732679,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 11:55:33,123973596,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 17:46:59,122810774,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 10:03:10,123416899,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-05 10:14:23,122315020,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 15:21:56,124246648,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 17:21:24,122257153,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 12:03:41,122799908,PROMOTOR,9,"Buenos servicos, creo que falta un poco de atencion personalizada.",Sí,BBVA,Banca,Atención personalizada
2026-02-16 16:26:23,124136205,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 01:07:53,123398875,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 11:08:16,122797322,PROMOTOR,10,gra,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 17:00:58,122691972,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 19:51:14,123350879,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 11:09:35,122516739,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 09:52:33,123685297,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 18:52:12,124057922,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 14:29:27,123701737,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 18:42:55,123497583,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 10:19:00,122393660,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 12:54:41,123643315,PROMOTOR,10,NO,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 10:03:12,123456375,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 14:02:20,123940284,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 15:19:48,122932619,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 11:55:40,123973609,PROMOTOR,9,buen sevicio y pagina web amigable,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-31 19:05:51,123497822,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 14:08:46,123940533,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 18:15:59,123902675,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 12:54:45,123643322,PASIVO,8,No están disponibles todas las funcionalidades a inicio de mes como la descarga de estados de cuenta y consulta de movimientos.  Si es necesario pausa,Sí,Web,Uso,Edo de Cuenta
2026-02-05 13:00:55,123751550,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 09:09:27,123326836,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 12:24:02,123695114,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 11:12:44,123333443,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 10:36:05,124112349,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 12:11:12,123800874,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 13:13:51,122764019,PROMOTOR,10,x,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 11:46:09,123335375,PROMOTOR,10,MUY BUEN SERVICIO,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-09 11:39:44,123878254,PROMOTOR,9,"Aún puede mejorar en el detalle de los principales depósitos recibidos, cuando depositan de cuentas corporativas saber la cuenta del depositante",Sí,Web,Pagos/ Transferencias,Faltan detalles de movimientos
2026-02-09 09:50:19,123872309,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 09:05:47,123628824,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-03 09:41:19,122268678,PROMOTOR,10,excelente,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-03 13:51:31,122273724,PROMOTOR,9,CUANDO ACTUALICEN SU APP DEVEN DE DAR UN PEQUEÑO CURSO DE COMO HACER MAS FACIL LAS OPERACIONES Y NO PERDER TANTO TIEMPO BUSCANDO EN QUE VANTANA ENTRAY,No,BBVA,Otros Canales,App
2026-01-20 03:30:42,122946243,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 09:55:42,122511564,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 10:26:15,123376439,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-18 16:55:44,122881715,PROMOTOR,10,excelente,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-27 15:47:09,123345705,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-02 15:26:41,123581616,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 10:53:35,123089699,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 10:56:30,123419497,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 09:55:56,124109828,PROMOTOR,10,SERVICIO EFICIENTE Y SIN TANTOS ENREDOS,No,BBVA,Banca,Resolución de dudas
2026-02-13 13:26:05,124050439,DETRACTOR,0,NO,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 10:31:51,122965199,PROMOTOR,10,SERVICIO RAPIDO Y EFICIENTE PLATAFORMA DE FACIL MANEJO,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-03 13:19:27,123644747,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 11:45:05,124008405,PROMOTOR,10,.,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 11:04:47,123163698,PROMOTOR,10,todobien,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 16:53:08,122691592,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 18:34:16,123771053,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 14:07:14,124202615,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 13:57:46,124013514,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 11:47:50,122519087,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 17:33:24,123767872,PROMOTOR,10,MUY PRACTICO SEGURO Y RAPIDO ME ENCANTA,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-09 11:26:59,122569466,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-07 19:24:47,122485546,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 11:39:21,124046526,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 12:04:55,123277118,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 10:13:47,123968218,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 17:54:51,122772262,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-15 14:15:11,124087905,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 13:05:59,124011631,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 13:27:18,123386449,PROMOTOR,10,gracias,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 14:54:39,123468653,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 16:32:57,123653285,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 15:39:22,122980264,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 11:21:17,122568958,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-03 20:41:53,122277477,DETRACTOR,1,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 11:07:44,124160680,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 11:43:29,122248309,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 11:34:28,123744544,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 17:11:08,123983592,PROMOTOR,10,BANCA FACIL DE USAR,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-11 09:23:51,123965487,PROMOTOR,10,.,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 16:34:03,123706910,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
